date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:11	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:13%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:11	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:13%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:11	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:14%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/menus/5.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/menus/5.png	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:11	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:14%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/testimonial/2.jpg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/testimonial/2.jpg	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:12	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:14%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:12	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:14%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:12	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:14%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/menus/6.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/menus/6.png	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:12	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:15%20GMT	https://fito.dexignzone.com/xhtml/ajax/images/testimonial/3.jpg	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/images/testimonial/3.jpg	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:12	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:15%20GMT	https://fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	E:/Gym_fitnss/fito.dexignzone.com/xhtml/ajax/ecom-product-detail.html	(from https://fito.dexignzone.com/xhtml/ajax/food-menu-list.html)
12:52:21	16746/16746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22416a-5b4c6b033af68%22	https://fito.dexignzone.com/xhtml/vendor/summernote/font/summernote.eot?4c7e83314b68cfa6a0d18a8b4690044b	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.eot	(from https://fito.dexignzone.com/xhtml/vendor/summernote/summernote.css)
12:52:21	10324/10324	---M--	200	added ('OK')	application/font-woff	etag:%222854-5b4c6b046cf3e%22	https://fito.dexignzone.com/xhtml/vendor/summernote/font/summernote.woff?4c7e83314b68cfa6a0d18a8b4690044b	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.woff	(from https://fito.dexignzone.com/xhtml/vendor/summernote/summernote.css)
12:52:21	16560/16560	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b0-5b4c6b03d2548%22	https://fito.dexignzone.com/xhtml/vendor/summernote/font/summernote.ttf?4c7e83314b68cfa6a0d18a8b4690044b	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.ttf	(from https://fito.dexignzone.com/xhtml/vendor/summernote/summernote.css)
12:52:22	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:24%20GMT	https://fito.dexignzone.com/xhtml/image/	E:/Gym_fitnss/fito.dexignzone.com/xhtml/image/index.html	(from https://fito.dexignzone.com/xhtml/vendor/summernote/js/summernote.min.js)
12:52:22	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-5b4c6ac38c0cc%22	https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	(from https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:52:22	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-5b4c6ac3390ac%22	https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	(from https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:52:23	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-5b4c6ac2b1f36%22	https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	(from https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:52:23	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-5b4c6ac25ef16%22	https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	(from https://fito.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:52:24	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:27%20GMT	https://fito.dexignzone.com/xhtml/picker.js	E:/Gym_fitnss/fito.dexignzone.com/xhtml/picker.js	(from https://fito.dexignzone.com/xhtml/vendor/pickadate/picker.time.js)
12:52:24	237/237	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Oct%202021%2007:22:27%20GMT	https://fito.dexignzone.com/xhtml/picker.js	E:/Gym_fitnss/fito.dexignzone.com/xhtml/picker.js	(from https://fito.dexignzone.com/xhtml/vendor/pickadate/picker.date.js)
12:52:25	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b4c6a8f2e467%22	https://fito.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://fito.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:52:25	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b4c6a8e86a1c%22	https://fito.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://fito.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:52:26	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b4c6a8f81487%22	https://fito.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://fito.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:52:26	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b4c6a8edb447%22	https://fito.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://fito.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
12:52:26	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b4c6a8fd51ad%22	https://fito.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	E:/Gym_fitnss/fito.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://fito.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
